species	protein	reader_type	exon_num	start_aa	end_aa	length_aa	length_nt	total_aa	n_exons
Helobdella_robusta	ESO12543.1	PWWP	18	787	822	36	109	1413	35
Helobdella_robusta	ESO12543.1	PWWP	19	823	876	54	163	1413	35
Helobdella_robusta	ESO12543.1	PWWP	20	877	903	27	81	1413	35
Helobdella_robusta	ESO12543.1	PWWP	21	904	935	32	96	1413	35
Helobdella_robusta	ESO12543.1	PWWP	22	936	971	36	106	1413	35
Helobdella_robusta	ESO12543.1	PWWP	23	972	989	18	55	1413	35
Helobdella_robusta	ESO12543.1	PWWP	24	990	1023	34	101	1413	35
Helobdella_robusta	ESO12543.1	PWWP	25	1024	1058	35	106	1413	35
Helobdella_robusta	ESO12543.1	PWWP	26	1059	1099	41	124	1413	35
Helobdella_robusta	ESO12543.1	PWWP	27	1100	1142	43	127	1413	35
Helobdella_robusta	ESO12543.1	PWWP	28	1143	1175	33	99	1413	35
Helobdella_robusta	ESO12543.1	PWWP	29	1176	1211	36	108	1413	35
Helobdella_robusta	ESO12543.1	PWWP	30	1212	1240	29	88	1413	35
Helobdella_robusta	ESO12543.1	PWWP	31	1241	1270	30	90	1413	35
Helobdella_robusta	ESO12543.1	PWWP	32	1271	1322	52	155	1413	35
Helobdella_robusta	ESO12543.1	PWWP	33	1323	1367	45	135	1413	35
Helobdella_robusta	ESO12543.1	PWWP	34	1368	1389	22	68	1413	35
Helobdella_robusta	ESO12543.1	PWWP	35	1390	1413	24	70	1413	35
Homo_sapiens	NP_000170.1	PWWP	1	1	86	86	260	1361	10
Homo_sapiens	NP_000170.1	PWWP	2	87	152	66	197	1361	10
Homo_sapiens	NP_000170.1	PWWP	3	153	209	57	170	1361	10
Homo_sapiens	NP_000170.1	PWWP	4	210	1057	848	2545	1361	10
Homo_sapiens	NP_000170.1	PWWP	5	1058	1146	89	266	1361	10
Homo_sapiens	NP_000170.1	PWWP	6	1147	1185	39	118	1361	10
Homo_sapiens	NP_000170.1	PWWP	7	1186	1215	30	90	1361	10
Homo_sapiens	NP_000170.1	PWWP	8	1216	1267	52	155	1361	10
Homo_sapiens	NP_000170.1	PWWP	9	1268	1333	66	200	1361	10
Homo_sapiens	NP_000170.1	PWWP	10	1334	1361	28	82	1361	10
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	1	1	89	89	269	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	2	90	157	68	202	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	3	158	191	34	103	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	4	192	229	38	113	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	5	230	299	70	210	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	6	300	347	48	144	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	7	348	360	13	39	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	8	361	380	20	60	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	9	381	405	25	75	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	10	406	430	25	77	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	11	431	446	16	47	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	12	447	463	17	51	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	13	464	489	26	77	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	14	490	514	25	75	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	15	515	538	24	72	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	16	539	568	30	91	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	17	569	597	29	86	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	18	598	609	12	37	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	19	610	632	23	70	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	20	633	651	19	55	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	21	652	672	21	63	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	22	673	707	35	106	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	23	708	728	21	64	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	24	729	761	33	99	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	25	762	788	27	81	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	26	789	820	32	96	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	27	821	835	15	44	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	28	836	851	16	47	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	29	852	869	18	55	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	30	870	903	34	101	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	31	904	910	7	22	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	32	911	980	70	211	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	33	981	1004	24	72	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	34	1005	1029	25	73	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	35	1030	1062	33	99	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	36	1063	1099	37	111	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	37	1100	1128	29	88	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	38	1129	1158	30	90	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	39	1159	1210	52	155	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	40	1211	1256	46	138	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	41	1257	1278	22	68	1298	42
Hydractinia_symbiolongicarpus	XP_057309213.1	PWWP	42	1279	1298	20	58	1298	42
Hypsibius_exemplaris	OQV25128.1	none	1	1	7	7	23	1212	31
Hypsibius_exemplaris	OQV25128.1	none	2	8	26	19	55	1212	31
Hypsibius_exemplaris	OQV25128.1	none	3	27	71	45	135	1212	31
Hypsibius_exemplaris	OQV25128.1	none	4	72	89	18	56	1212	31
Hypsibius_exemplaris	OQV25128.1	none	5	90	152	63	189	1212	31
Hypsibius_exemplaris	OQV25128.1	none	6	153	182	30	88	1212	31
Hypsibius_exemplaris	OQV25128.1	none	7	183	201	19	57	1212	31
Hypsibius_exemplaris	OQV25128.1	none	8	202	219	18	54	1212	31
Hypsibius_exemplaris	OQV25128.1	none	9	220	295	76	229	1212	31
Hypsibius_exemplaris	OQV25128.1	none	10	296	371	76	227	1212	31
Hypsibius_exemplaris	OQV25128.1	none	11	372	423	52	156	1212	31
Hypsibius_exemplaris	OQV25128.1	none	12	424	449	26	79	1212	31
Hypsibius_exemplaris	OQV25128.1	none	13	450	508	59	177	1212	31
Hypsibius_exemplaris	OQV25128.1	none	14	509	566	58	175	1212	31
Hypsibius_exemplaris	OQV25128.1	none	15	567	602	36	106	1212	31
Hypsibius_exemplaris	OQV25128.1	none	16	603	644	42	127	1212	31
Hypsibius_exemplaris	OQV25128.1	none	17	645	666	22	67	1212	31
Hypsibius_exemplaris	OQV25128.1	none	18	667	735	69	205	1212	31
Hypsibius_exemplaris	OQV25128.1	none	19	736	759	24	72	1212	31
Hypsibius_exemplaris	OQV25128.1	none	20	760	784	25	75	1212	31
Hypsibius_exemplaris	OQV25128.1	none	21	785	816	32	98	1212	31
Hypsibius_exemplaris	OQV25128.1	none	22	817	830	14	42	1212	31
Hypsibius_exemplaris	OQV25128.1	none	23	831	874	44	130	1212	31
Hypsibius_exemplaris	OQV25128.1	none	24	875	899	25	75	1212	31
Hypsibius_exemplaris	OQV25128.1	none	25	900	919	20	60	1212	31
Hypsibius_exemplaris	OQV25128.1	none	26	920	953	34	103	1212	31
Hypsibius_exemplaris	OQV25128.1	none	27	954	984	31	94	1212	31
Hypsibius_exemplaris	OQV25128.1	none	28	985	1036	52	154	1212	31
Hypsibius_exemplaris	OQV25128.1	none	29	1037	1079	43	131	1212	31
Hypsibius_exemplaris	OQV25128.1	none	30	1080	1106	27	81	1212	31
Hypsibius_exemplaris	OQV25128.1	none	31	1107	1212	106	316	1212	31
Klebsormidium_nitens	GAQ83575.1	Tudor	1	1	244	244	732	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	2	245	306	62	187	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	3	307	378	72	217	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	4	379	414	36	106	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	5	415	432	18	54	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	6	433	457	25	75	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	7	458	480	23	69	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	8	481	508	28	84	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	9	509	577	69	207	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	10	578	631	54	162	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	11	632	688	57	171	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	12	689	737	49	147	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	13	738	785	48	144	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	14	786	838	53	159	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	15	839	928	90	270	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	16	929	972	44	132	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	17	973	1024	52	158	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	18	1025	1143	119	355	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	19	1144	1202	59	179	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	20	1203	1267	65	193	1408	21
Klebsormidium_nitens	GAQ83575.1	Tudor	21	1268	1408	141	423	1408	21
Latimeria_chalumnae	XP_005999349.2	PWWP	1	1	166	166	500	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	2	167	234	68	203	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	3	235	292	58	173	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	4	293	1139	847	2542	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	5	1140	1234	95	284	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	6	1235	1273	39	118	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	7	1274	1303	30	90	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	8	1304	1355	52	155	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	9	1356	1421	66	200	1449	10
Latimeria_chalumnae	XP_005999349.2	PWWP	10	1422	1449	28	82	1449	10
Limulus_polyphemus	XP_022255351.1	PWWP	1	1	57	57	172	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	2	58	115	58	175	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	3	116	174	59	176	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	4	175	194	20	59	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	5	195	257	63	189	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	6	258	300	43	129	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	7	301	327	27	83	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	8	328	357	30	88	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	9	358	377	20	60	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	10	378	402	25	75	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	11	403	447	45	135	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	12	448	493	46	140	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	13	494	518	25	75	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	14	519	542	24	72	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	15	543	611	69	205	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	16	612	634	23	70	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	17	635	674	40	121	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	18	675	710	36	106	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	19	711	764	54	163	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	20	765	823	59	177	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	21	824	851	28	85	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	22	852	870	19	55	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	23	871	903	33	101	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	24	904	979	76	227	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	25	980	1023	44	133	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	26	1024	1056	33	99	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	27	1057	1097	41	123	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	28	1098	1127	30	88	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	29	1128	1157	30	90	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	30	1158	1208	51	155	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	31	1209	1253	45	135	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	32	1254	1276	23	68	1296	33
Limulus_polyphemus	XP_022255351.1	PWWP	33	1277	1296	20	61	1296	33
Micromonas_pusilla_CCMP1545	EEH56631.1	Tudor	1	1	774	774	2323	1435	2
Micromonas_pusilla_CCMP1545	EEH56631.1	Tudor	2	775	1435	661	1982	1435	2
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	1	1	61	61	184	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	2	62	117	56	169	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	3	118	184	67	200	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	4	185	212	28	83	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	5	213	252	40	121	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	6	253	299	47	140	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	7	300	361	62	186	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	8	362	390	29	89	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	9	391	420	30	88	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	10	421	440	20	60	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	11	441	465	25	75	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	12	466	510	45	136	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	13	511	558	48	143	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	14	559	581	23	69	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	15	582	605	24	72	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	16	606	673	68	205	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	17	674	696	23	70	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	18	697	739	43	127	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	19	740	775	36	109	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	20	776	829	54	163	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	21	830	856	27	81	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	22	857	888	32	96	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	23	889	920	32	94	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	24	921	938	18	55	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	25	939	972	34	101	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	26	973	1048	76	230	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	27	1049	1093	45	133	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	28	1094	1126	33	99	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	29	1127	1169	43	129	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	30	1170	1198	29	88	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	31	1199	1228	30	90	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	32	1229	1280	52	155	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	33	1281	1325	45	135	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	34	1326	1347	22	68	1370	35
Mizuhopecten_yessoensis	XP_021365349.1	PWWP	35	1348	1370	23	67	1370	35
Mus_musculus	NP_034960.1	PWWP	1	1	85	85	257	1359	10
Mus_musculus	NP_034960.1	PWWP	2	86	152	67	200	1359	10
Mus_musculus	NP_034960.1	PWWP	3	153	209	57	170	1359	10
Mus_musculus	NP_034960.1	PWWP	4	210	1054	845	2536	1359	10
Mus_musculus	NP_034960.1	PWWP	5	1055	1144	90	269	1359	10
Mus_musculus	NP_034960.1	PWWP	6	1145	1183	39	118	1359	10
Mus_musculus	NP_034960.1	PWWP	7	1184	1213	30	90	1359	10
Mus_musculus	NP_034960.1	PWWP	8	1214	1265	52	155	1359	10
Mus_musculus	NP_034960.1	PWWP	9	1266	1331	66	200	1359	10
Mus_musculus	NP_034960.1	PWWP	10	1332	1359	28	82	1359	10
Neurospora_crassa	KHE79506.1	none	1	1	229	229	687	1247	3
Neurospora_crassa	KHE79506.1	none	2	230	1098	869	2607	1247	3
Neurospora_crassa	KHE79506.1	none	3	1099	1247	149	447	1247	3
Nymphaea_colorata	XP_031485190.1	Tudor	1	1	273	273	820	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	2	274	305	32	97	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	3	306	340	35	103	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	4	341	358	18	54	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	5	359	383	25	75	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	6	384	406	23	69	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	7	407	434	28	84	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	8	435	501	67	201	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	9	502	681	180	542	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	10	682	725	44	130	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	11	726	755	30	92	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	12	756	814	59	176	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	13	815	882	68	203	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	14	883	916	34	102	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	15	917	970	54	163	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	16	971	1067	97	290	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	17	1068	1113	46	138	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	18	1114	1139	26	80	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	19	1140	1173	34	100	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	20	1174	1216	43	130	1299	21
Nymphaea_colorata	XP_031485190.1	Tudor	21	1217	1299	83	248	1299	21
Paramecium_tetraurelia	XP_001425815.1	none	1	1	276	276	830	1109	3
Paramecium_tetraurelia	XP_001425815.1	none	2	277	526	250	748	1109	3
Paramecium_tetraurelia	XP_001425815.1	none	3	527	1109	583	1749	1109	3
Petromyzon_marinus	XP_032811773.2	PWWP	1	1	76	76	230	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	2	77	141	65	194	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	3	142	202	61	182	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	4	203	279	77	231	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	5	280	376	97	292	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	6	377	444	68	203	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	7	445	524	80	240	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	8	525	622	98	294	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	9	623	664	42	126	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	10	665	758	94	283	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	11	759	857	99	296	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	12	858	927	70	210	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	13	928	1000	73	219	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	14	1001	1045	45	135	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	15	1046	1105	60	181	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	16	1106	1202	97	290	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	17	1203	1241	39	118	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	18	1242	1271	30	90	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	19	1272	1323	52	155	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	20	1324	1390	67	203	1417	21
Petromyzon_marinus	XP_032811773.2	PWWP	21	1391	1417	27	79	1417	21
Physcomitrium_patens	PNR32598.1	Tudor	1	1	121	121	363	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	2	122	154	33	100	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	3	155	181	27	80	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	4	182	227	46	138	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	5	228	317	90	272	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	6	318	372	55	163	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	7	373	406	34	102	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	8	407	474	68	206	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	9	475	534	60	179	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	10	535	565	31	92	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	11	566	612	47	142	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	12	613	803	191	572	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	13	804	864	61	183	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	14	865	892	28	84	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	15	893	915	23	69	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	16	916	940	25	75	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	17	941	958	18	54	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	18	959	992	34	103	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	19	993	1018	26	79	1415	20
Physcomitrium_patens	PNR32598.1	Tudor	20	1019	1415	397	1189	1415	20
Phytophthora_infestans	KAF4047292.1	none	1	1	1263	1263	3789	1263	1
Plasmodium_falciparum_3D7	XP_001351613.1	none	1	1	1079	1079	3237	1351	2
Plasmodium_falciparum_3D7	XP_001351613.1	none	2	1080	1351	272	816	1351	2
Populus_trichocarpa	KAI5565098.1	Tudor	1	1	280	280	841	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	2	281	311	31	94	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	3	312	346	35	103	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	4	347	364	18	54	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	5	365	389	25	75	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	6	390	412	23	69	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	7	413	440	28	84	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	8	441	505	65	195	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	9	506	688	183	551	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	10	689	732	44	130	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	11	733	762	30	92	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	12	763	822	60	179	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	13	823	890	68	203	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	14	891	924	34	102	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	15	925	978	54	163	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	16	979	1075	97	290	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	17	1076	1121	46	138	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	18	1122	1147	26	80	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	19	1148	1181	34	100	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	20	1182	1223	42	127	1303	21
Populus_trichocarpa	KAI5565098.1	Tudor	21	1224	1303	80	239	1303	21
Porphyra_umbilicalis	OSX69653.1	none	1	1	1154	1154	3462	1154	1
Saccharomyces_cerevisiae	NP_010382.3	none	1	1	1243	1243	3729	1243	1
Schizosaccharomyces_pombe	NP_588344.1	none	1	1	198	198	594	1255	2
Schizosaccharomyces_pombe	NP_588344.1	none	2	199	1255	1057	3171	1255	2
Selaginella_moellendorffii	XP_024542030.1	none	1	1	55	55	166	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	2	56	75	20	60	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	3	76	118	43	128	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	4	119	213	95	287	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	5	214	245	32	95	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	6	246	273	28	85	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	7	274	308	35	103	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	8	309	326	18	54	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	9	327	351	25	75	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	10	352	374	23	69	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	11	375	402	28	84	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	12	403	463	61	183	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	13	464	627	164	494	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	14	628	671	44	130	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	15	672	701	30	92	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	16	702	761	60	179	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	17	762	822	61	182	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	18	823	856	34	102	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	19	857	910	54	163	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	20	911	1006	96	287	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	21	1007	1052	46	138	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	22	1053	1078	26	80	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	23	1079	1112	34	100	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	24	1113	1155	43	130	1211	25
Selaginella_moellendorffii	XP_024542030.1	none	25	1156	1211	56	167	1211	25
Solanum_lycopersicum	XP_025886670.1	Tudor	1	1	288	288	865	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	2	289	319	31	94	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	3	320	354	35	103	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	4	355	372	18	54	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	5	373	397	25	75	1313	21
