species	protein	reader_type	exon_num	start_aa	end_aa	length_aa	length_nt	total_aa	n_exons
Apis_mellifera	XP_392346.4	none	17	803	874	72	216	1130	21
Apis_mellifera	XP_392346.4	none	18	875	934	60	180	1130	21
Apis_mellifera	XP_392346.4	none	19	935	993	59	178	1130	21
Apis_mellifera	XP_392346.4	none	20	994	1044	51	152	1130	21
Apis_mellifera	XP_392346.4	none	21	1045	1130	86	258	1130	21
Bombyx_mandarina	XP_028038931.1	none	1	1	51	51	154	1136	19
Bombyx_mandarina	XP_028038931.1	none	2	52	100	49	147	1136	19
Bombyx_mandarina	XP_028038931.1	none	3	101	151	51	154	1136	19
Bombyx_mandarina	XP_028038931.1	none	4	152	219	68	202	1136	19
Bombyx_mandarina	XP_028038931.1	none	5	220	264	45	135	1136	19
Bombyx_mandarina	XP_028038931.1	none	6	265	309	45	136	1136	19
Bombyx_mandarina	XP_028038931.1	none	7	310	356	47	140	1136	19
Bombyx_mandarina	XP_028038931.1	none	8	357	401	45	135	1136	19
Bombyx_mandarina	XP_028038931.1	none	9	402	464	63	190	1136	19
Bombyx_mandarina	XP_028038931.1	none	10	465	566	102	307	1136	19
Bombyx_mandarina	XP_028038931.1	none	11	567	618	52	156	1136	19
Bombyx_mandarina	XP_028038931.1	none	12	619	700	82	244	1136	19
Bombyx_mandarina	XP_028038931.1	none	13	701	752	52	156	1136	19
Bombyx_mandarina	XP_028038931.1	none	14	753	797	45	135	1136	19
Bombyx_mandarina	XP_028038931.1	none	15	798	871	74	222	1136	19
Bombyx_mandarina	XP_028038931.1	none	16	872	931	60	180	1136	19
Bombyx_mandarina	XP_028038931.1	none	17	932	990	59	178	1136	19
Bombyx_mandarina	XP_028038931.1	none	18	991	1041	51	152	1136	19
Bombyx_mandarina	XP_028038931.1	none	19	1042	1136	95	285	1136	19
Trichoplax_adhaerens	RDD38147.1	PWWP	1	1	126	126	380	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	2	127	163	37	109	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	3	164	191	28	85	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	4	192	222	31	92	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	5	223	299	77	231	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	6	300	320	21	65	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	7	321	339	19	55	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	8	340	350	11	33	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	9	351	370	20	60	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	10	371	395	25	75	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	11	396	426	31	95	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	12	427	446	20	59	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	13	447	468	22	66	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	14	469	494	26	77	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	15	495	519	25	75	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	16	520	543	24	72	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	17	544	573	30	91	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	18	574	617	44	132	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	19	618	640	23	70	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	20	641	659	19	55	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	21	660	683	24	72	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	22	684	719	36	109	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	23	720	740	21	64	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	24	741	773	33	99	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	25	774	799	26	78	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	26	800	831	32	96	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	27	832	865	34	100	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	28	866	883	18	55	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	29	884	917	34	101	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	30	918	994	77	233	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	31	995	1018	24	72	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	32	1019	1039	21	61	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	33	1040	1072	33	99	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	34	1073	1109	37	111	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	35	1110	1168	59	178	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	36	1169	1220	52	155	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	37	1221	1265	45	135	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	38	1266	1287	22	68	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	39	1288	1314	27	79	1314	39
Hypsibius_exemplaris	OQV25128.1	none	1	1	7	7	23	1212	31
Hypsibius_exemplaris	OQV25128.1	none	2	8	26	19	55	1212	31
Hypsibius_exemplaris	OQV25128.1	none	3	27	71	45	135	1212	31
Hypsibius_exemplaris	OQV25128.1	none	4	72	89	18	56	1212	31
Hypsibius_exemplaris	OQV25128.1	none	5	90	152	63	189	1212	31
Hypsibius_exemplaris	OQV25128.1	none	6	153	182	30	88	1212	31
Hypsibius_exemplaris	OQV25128.1	none	7	183	201	19	57	1212	31
Hypsibius_exemplaris	OQV25128.1	none	8	202	219	18	54	1212	31
Hypsibius_exemplaris	OQV25128.1	none	9	220	295	76	229	1212	31
Hypsibius_exemplaris	OQV25128.1	none	10	296	371	76	227	1212	31
Hypsibius_exemplaris	OQV25128.1	none	11	372	423	52	156	1212	31
Hypsibius_exemplaris	OQV25128.1	none	12	424	449	26	79	1212	31
Hypsibius_exemplaris	OQV25128.1	none	13	450	508	59	177	1212	31
Hypsibius_exemplaris	OQV25128.1	none	14	509	566	58	175	1212	31
Hypsibius_exemplaris	OQV25128.1	none	15	567	602	36	106	1212	31
Hypsibius_exemplaris	OQV25128.1	none	16	603	644	42	127	1212	31
Hypsibius_exemplaris	OQV25128.1	none	17	645	666	22	67	1212	31
Hypsibius_exemplaris	OQV25128.1	none	18	667	735	69	205	1212	31
Hypsibius_exemplaris	OQV25128.1	none	19	736	759	24	72	1212	31
Hypsibius_exemplaris	OQV25128.1	none	20	760	784	25	75	1212	31
Hypsibius_exemplaris	OQV25128.1	none	21	785	816	32	98	1212	31
Hypsibius_exemplaris	OQV25128.1	none	22	817	830	14	42	1212	31
Hypsibius_exemplaris	OQV25128.1	none	23	831	874	44	130	1212	31
Hypsibius_exemplaris	OQV25128.1	none	24	875	899	25	75	1212	31
Hypsibius_exemplaris	OQV25128.1	none	25	900	919	20	60	1212	31
Hypsibius_exemplaris	OQV25128.1	none	26	920	953	34	103	1212	31
Hypsibius_exemplaris	OQV25128.1	none	27	954	984	31	94	1212	31
Hypsibius_exemplaris	OQV25128.1	none	28	985	1036	52	154	1212	31
Hypsibius_exemplaris	OQV25128.1	none	29	1037	1079	43	131	1212	31
Hypsibius_exemplaris	OQV25128.1	none	30	1080	1106	27	81	1212	31
Hypsibius_exemplaris	OQV25128.1	none	31	1107	1212	106	316	1212	31
